  Key      ProductID      Bid Price       Quantity    Offer Price       Quantity
 3013      912828M98           99-0       10000000           99-0       10000000
 3014      912828M98           99-0       10000000           99-0       10000000
 3015      912828M98           99-0       10000000           99-0       10000000
 3016      912828M98           99-0       10000000           99-0       10000000
 3017      912828M98           99-0       10000000           99-0       10000000
 3018      912828M98           99-0       10000000           99-0       10000000
 3019      912828M98           99-0       10000000           99-0       10000000
 3020      912828M98           99-0       10000000           99-0       10000000
 3021      912828M98           99-0       10000000           99-0       10000000
 3022      912828M98           99-0       10000000           99-0       10000000
 3023      912828M98           99-0       10000000           99-0       10000000
 3024      912828M98           99-0       10000000           99-0       10000000
 3025      912828M98           99-0       10000000           99-0       10000000
 3026      912828M98           99-0       10000000           99-0       10000000
 3027      912828M98           99-0       10000000           99-0       10000000
 3028      912828M98           99-0       10000000           99-0       10000000
 3029      912828M98           99-0       10000000           99-0       10000000
 3030      912828M98           99-0       10000000           99-0       10000000
 3031      912828M98           99-0       10000000           99-0       10000000
 3032      912828M98           99-0       10000000           99-0       10000000
 3033      912828M98           99-0       10000000           99-0       10000000
 3034      912828M98           99-0       10000000           99-0       10000000
 3035      912828M98           99-0       10000000           99-0       10000000
 3036      912828M98           99-0       10000000           99-0       10000000
 3037      912828M98           99-0       10000000           99-0       10000000
 3038      912828M98           99-0       10000000           99-0       10000000
 3039      912828M98           99-0       10000000           99-0       10000000
 3040      912828M98           99-0       10000000           99-0       10000000
 3041      912828M98           99-0       10000000           99-0       10000000
 3042      912828M98           99-0       10000000           99-0       10000000
 3043      912828M98           99-0       10000000           99-0       10000000
 3044      912828M98           99-0       10000000           99-0       10000000
 3045      912828M98           99-0       10000000           99-0       10000000
 3046      912828M98           99-0       10000000           99-0       10000000
 3047      912828M98           99-0       10000000           99-0       10000000
 3048      912828M98           99-0       10000000           99-0       10000000
 3049      912828M98           99-0       10000000           99-0       10000000
 3050      912828M98           99-0       10000000           99-0       10000000
 3051      912828M98           99-0       10000000           99-0       10000000
 3052      912828M98           99-0       10000000           99-0       10000000
 3053      912828M98           99-0       10000000           99-0       10000000
 3054      912828M98           99-0       10000000           99-0       10000000
 3055      912828M98           99-0       10000000           99-0       10000000
 3056      912828M98           99-0       10000000           99-0       10000000
 3057      912828M98           99-0       10000000           99-0       10000000
 3058      912828M98           99-0       10000000           99-0       10000000
 3059      912828M98           99-0       10000000           99-0       10000000
 3060      912828M98           99-0       10000000           99-0       10000000
 3061      912828M98           99-0       10000000           99-0       10000000
 3062      912828M98           99-0       10000000           99-0       10000000
 3063      912828M98           99-0       10000000           99-0       10000000
 3064      912828M98           99-0       10000000           99-0       10000000
 3065      912828M98           99-0       10000000           99-0       10000000
 3066      912828M98           99-0       10000000           99-0       10000000
 3067      912828M98           99-0       10000000           99-0       10000000
 3068      912828M98           99-0       10000000           99-0       10000000
 3069      912828M98           99-0       10000000           99-0       10000000
 3070      912828M98           99-0       10000000           99-0       10000000
 3071      912828M98           99-0       10000000           99-0       10000000
 3072      912828M98            98-       10000000           99-0       10000000
 3073      912828M80            98-       10000000           99-0       10000000
 3074      912828M80            98-       10000000           99-0       10000000
 3075      912828M80           99-0       10000000           99-0       10000000
 3076      912828M80           99-0       10000000           99-0       10000000
 3077      912828M80           99-0       10000000           99-0       10000000
 3078      912828M80           99-0       10000000           99-0       10000000
 3079      912828M80           99-0       10000000           99-0       10000000
 3080      912828M80           99-0       10000000           99-0       10000000
 3081      912828M80           99-0       10000000           99-0       10000000
 3082      912828M80           99-0       10000000           99-0       10000000
 3083      912828M80           99-0       10000000           99-0       10000000
 3084      912828M80           99-0       10000000           99-0       10000000
 3085      912828M80           99-0       10000000           99-0       10000000
 3086      912828M80           99-0       10000000           99-0       10000000
 3087      912828M80           99-0       10000000           99-0       10000000
 3088      912828M80           99-0       10000000           99-0       10000000
 3089      912828M80           99-0       10000000           99-0       10000000
 3090      912828M80           99-0       10000000           99-0       10000000
 3091      912828M80           99-0       10000000           99-0       10000000
 3092      912828M80           99-0       10000000           99-0       10000000
 3093      912828M80           99-0       10000000           99-0       10000000
 3094      912828M80           99-0       10000000           99-0       10000000
 3095      912828M80           99-0       10000000           99-0       10000000
 3096      912828M80           99-0       10000000           99-0       10000000
 3097      912828M80           99-0       10000000           99-0       10000000
 3098      912828M80           99-0       10000000           99-0       10000000
 3099      912828M80           99-0       10000000           99-0       10000000
 3100      912828M80           99-0       10000000           99-0       10000000
 3101      912828M80           99-0       10000000           99-0       10000000
 3102      912828M80           99-0       10000000           99-0       10000000
 3103      912828M80           99-0       10000000           99-0       10000000
 3104      912828M80           99-0       10000000           99-0       10000000
 3105      912828M80           99-0       10000000           99-0       10000000
 3106      912828M80           99-0       10000000           99-0       10000000
 3107      912828M80           99-0       10000000           99-0       10000000
 3108      912828M80           99-0       10000000           99-0       10000000
 3109      912828M80           99-0       10000000           99-0       10000000
 3110      912828M80           99-0       10000000           99-0       10000000
 3111      912828M80           99-0       10000000           99-0       10000000
 3112      912828M80           99-0       10000000           99-0       10000000
 3113      912828M80           99-0       10000000           99-0       10000000
 3114      912828M80           99-0       10000000           99-0       10000000
 3115      912828M80           99-0       10000000           99-0       10000000
 3116      912828M80           99-0       10000000           99-0       10000000
 3117      912828M80           99-0       10000000           99-0       10000000
 3118      912828M80           99-0       10000000           99-0       10000000
 3119      912828M80           99-0       10000000           99-0       10000000
 3120      912828M80           99-0       10000000           99-0       10000000
 3121      912828M80           99-0       10000000           99-0       10000000
 3122      912828M80           99-0       10000000           99-0       10000000
 3123      912828M80           99-0       10000000           99-0       10000000
 3124      912828M80           99-0       10000000           99-0       10000000
 3125      912828M80           99-0       10000000           99-0       10000000
 3126      912828M80           99-0       10000000           99-0       10000000
 3127      912828M80           99-0       10000000           99-0       10000000
 3128      912828M80           99-0       10000000           99-0       10000000
 3129      912828M80           99-0       10000000           99-0       10000000
 3130      912828M80           99-0       10000000           99-0       10000000
 3131      912828M80           99-0       10000000           99-0       10000000
 3132      912828M80           99-0       10000000           99-0       10000000
 3133      912828M80           99-0       10000000           99-0       10000000
 3134      912828M80           99-0       10000000           99-0       10000000
 3135      912828M80           99-0       10000000           99-0       10000000
 3136      912828M80           99-0       10000000           99-0       10000000
 3137      912828M80           99-0       10000000           99-0       10000000
 3138      912828M80           99-0       10000000           99-0       10000000
 3139      912828M80           99-0       10000000           99-0       10000000
 3140      912828M80           99-0       10000000           99-0       10000000
 3141      912828M80           99-0       10000000           99-0       10000000
 3142      912828M80           99-0       10000000           99-0       10000000
 3143      912828M80           99-0       10000000           99-0       10000000
 3144      912828M80           99-0       10000000           99-0       10000000
 3145      912828M80           99-0       10000000           99-0       10000000
 3146      912828M80           99-0       10000000           99-0       10000000
 3147      912828M80           99-0       10000000           99-0       10000000
 3148      912828M80           99-0       10000000           99-0       10000000
 3149      912828M80           99-0       10000000           99-0       10000000
 3150      912828M80           99-0       10000000           99-0       10000000
 3151      912828M80           99-0       10000000           99-0       10000000
 3152      912828M80           99-0       10000000            99-       10000000
 3153      912828M80           99-0       10000000            99-       10000000
 3154      912828M80           99-0       10000000            99-       10000000
 3155      912828M80            99-       10000000            99-       10000000
 3156      912828M80            99-       10000000            99-       10000000
 3157      912828M80            99-       10000000            99-       10000000
 3158      912828M80            99-       10000000            99-       10000000
 3159      912828M80            99-       10000000            99-       10000000
 3160      912828M80            99-       10000000            99-       10000000
 3161      912828M80            99-       10000000            99-       10000000
 3162      912828M80            99-       10000000            99-       10000000
 3163      912828M80            99-       10000000            99-       10000000
 3164      912828M80            99-       10000000            99-       10000000
 3165      912828M80            99-       10000000            99-       10000000
 3166      912828M80            99-       10000000            99-       10000000
 3167      912828M80            99-       10000000            99-       10000000
 3168      912828M80            99-       10000000            99-       10000000
 3169      912828M80            99-       10000000            99-       10000000
 3170      912828M80            99-       10000000            99-       10000000
 3171      912828M80            99-       10000000            99-       10000000
 3172      912828M80            99-       10000000            99-       10000000
 3173      912828M80            99-       10000000            99-       10000000
 3174      912828M80            99-       10000000            99-       10000000
 3175      912828M80            99-       10000000            99-       10000000
 3176      912828M80            99-       10000000            99-       10000000
 3177      912828M80            99-       10000000            99-       10000000
 3178      912828M80            99-       10000000            99-       10000000
 3179      912828M80            99-       10000000            99-       10000000
 3180      912828M80            99-       10000000            99-       10000000
 3181      912828M80            99-       10000000            99-       10000000
 3182      912828M80            99-       10000000            99-       10000000
 3183      912828M80            99-       10000000            99-       10000000
 3184      912828M80            99-       10000000            99-       10000000
 3185      912828M80            99-       10000000            99-       10000000
 3186      912828M80            99-       10000000            99-       10000000
 3187      912828M80            99-       10000000            99-       10000000
 3188      912828M80            99-       10000000            99-       10000000
 3189      912828M80            99-       10000000            99-       10000000
 3190      912828M80            99-       10000000            99-       10000000
 3191      912828M80            99-       10000000            99-       10000000
 3192      912828M80            99-       10000000            99-       10000000
 3193      912828M80            99-       10000000            99-       10000000
 3194      912828M80            99-       10000000            99-       10000000
 3195      912828M80            99-       10000000            99-       10000000
 3196      912828M80            99-       10000000            99-       10000000
 3197      912828M80            99-       10000000            99-       10000000
 3198      912828M80            99-       10000000            99-       10000000
 3199      912828M80            99-       10000000            99-       10000000
 3200      912828M80            99-       10000000            99-       10000000
 3201      912828M80            99-       10000000            99-       10000000
 3202      912828M80            99-       10000000            99-       10000000
 3203      912828M80            99-       10000000            99-       10000000
 3204      912828M80            99-       10000000            99-       10000000
 3205      912828M80            99-       10000000            99-       10000000
 3206      912828M80            99-       10000000            99-       10000000
 3207      912828M80            99-       10000000            99-       10000000
 3208      912828M80            99-       10000000            99-       10000000
 3209      912828M80            99-       10000000            99-       10000000
 3210      912828M80            99-       10000000            99-       10000000
 3211      912828M80            99-       10000000            99-       10000000
 3212      912828M80            99-       10000000            99-       10000000
 3213      912828M80            99-       10000000            99-       10000000
 3214      912828M80            99-       10000000            99-       10000000
 3215      912828M80            99-       10000000            99-       10000000
 3216      912828M80            99-       10000000            99-       10000000
 3217      912828M80            99-       10000000            99-       10000000
 3218      912828M80            99-       10000000            99-       10000000
 3219      912828M80            99-       10000000            99-       10000000
 3220      912828M80            99-       10000000            99-       10000000
 3221      912828M80            99-       10000000            99-       10000000
 3222      912828M80            99-       10000000            99-       10000000
 3223      912828M80            99-       10000000            99-       10000000
 3224      912828M80            99-       10000000            99-       10000000
 3225      912828M80            99-       10000000            99-       10000000
 3226      912828M80            99-       10000000            99-       10000000
 3227      912828M80            99-       10000000            99-       10000000
 3228      912828M80            99-       10000000            99-       10000000
 3229      912828M80            99-       10000000            99-       10000000
 3230      912828M80            99-       10000000            99-       10000000
 3231      912828M80            99-       10000000            99-       10000000
 3232      912828M80            99-       10000000            99-       10000000
 3233      912828M80            99-       10000000            99-       10000000
 3234      912828M80            99-       10000000            99-       10000000
 3235      912828M80            99-       10000000            99-       10000000
 3236      912828M80            99-       10000000            99-       10000000
 3237      912828M80            99-       10000000            99-       10000000
 3238      912828M80            99-       10000000            99-       10000000
 3239      912828M80            99-       10000000            99-       10000000
 3240      912828M80            99-       10000000            99-       10000000
 3241      912828M80            99-       10000000            99-       10000000
 3242      912828M80            99-       10000000            99-       10000000
 3243      912828M80            99-       10000000            99-       10000000
 3244      912828M80            99-       10000000            99-       10000000
 3245      912828M80            99-       10000000            99-       10000000
 3246      912828M80            99-       10000000            99-       10000000
 3247      912828M80            99-       10000000            99-       10000000
 3248      912828M80            99-       10000000            99-       10000000
 3249      912828M80            99-       10000000            99-       10000000
 3250      912828M80            99-       10000000            99-       10000000
 3251      912828M80            99-       10000000            99-       10000000
 3252      912828M80            99-       10000000            99-       10000000
 3253      912828M80            99-       10000000            99-       10000000
 3254      912828M80            99-       10000000            99-       10000000
 3255      912828M80            99-       10000000            99-       10000000
 3256      912828M80            99-       10000000            99-       10000000
 3257      912828M80            99-       10000000            99-       10000000
 3258      912828M80            99-       10000000            99-       10000000
 3259      912828M80            99-       10000000            99-       10000000
 3260      912828M80            99-       10000000            99-       10000000
 3261      912828M80            99-       10000000            99-       10000000
 3262      912828M80            99-       10000000            99-       10000000
 3263      912828M80            99-       10000000            99-       10000000
 3264      912828M80            99-       10000000            99-       10000000
 3265      912828M80            99-       10000000            99-       10000000
 3266      912828M80            99-       10000000            99-       10000000
 3267      912828M80            99-       10000000            99-       10000000
 3268      912828M80            99-       10000000            99-       10000000
 3269      912828M80            99-       10000000            99-       10000000
 3270      912828M80            99-       10000000            99-       10000000
 3271      912828M80            99-       10000000            99-       10000000
 3272      912828M80            99-       10000000            99-       10000000
 3273      912828M80            99-       10000000            99-       10000000
 3274      912828M80            99-       10000000            99-       10000000
 3275      912828M80            99-       10000000            99-       10000000
 3276      912828M80            99-       10000000            99-       10000000
 3277      912828M80            99-       10000000            99-       10000000
 3278      912828M80            99-       10000000            99-       10000000
 3279      912828M80            99-       10000000            99-       10000000
 3280      912828M80            99-       10000000            99-       10000000
 3281      912828M80            99-       10000000            99-       10000000
 3282      912828M80            99-       10000000            99-       10000000
 3283      912828M80            99-       10000000            99-       10000000
 3284      912828M80            99-       10000000            99-       10000000
 3285      912828M80            99-       10000000            99-       10000000
 3286      912828M80            99-       10000000            99-       10000000
 3287      912828M80            99-       10000000            99-       10000000
 3288      912828M80            99-       10000000            99-       10000000
 3289      912828M80            99-       10000000            99-       10000000
 3290      912828M80            99-       10000000            99-       10000000
 3291      912828M80            99-       10000000            99-       10000000
 3292      912828M80            99-       10000000            99-       10000000
 3293      912828M80            99-       10000000            99-       10000000
 3294      912828M80            99-       10000000            99-       10000000
 3295      912828M80            99-       10000000            99-       10000000
 3296      912828M80            99-       10000000            99-       10000000
 3297      912828M80            99-       10000000            99-       10000000
 3298      912828M80            99-       10000000            99-       10000000
 3299      912828M80            99-       10000000            99-       10000000
 3300      912828M80            99-       10000000            99-       10000000
 3301      912828M80            99-       10000000            99-       10000000
 3302      912828M80            99-       10000000            99-       10000000
 3303      912828M80            99-       10000000            99-       10000000
 3304      912828M80            99-       10000000            99-       10000000
 3305      912828M80            99-       10000000            99-       10000000
 3306      912828M80            99-       10000000            99-       10000000
 3307      912828M80            99-       10000000            99-       10000000
 3308      912828M80            99-       10000000            99-       10000000
 3309      912828M80            99-       10000000            99-       10000000
 3310      912828M80            99-       10000000            99-       10000000
 3311      912828M80            99-       10000000            99-       10000000
 3312      912828M80            99-       10000000            99-       10000000
 3313      912828M80            99-       10000000            99-       10000000
 3314      912828M80            99-       10000000            99-       10000000
 3315      912828M80            99-       10000000            99-       10000000
 3316      912828M80            99-       10000000            99-       10000000
 3317      912828M80            99-       10000000            99-       10000000
 3318      912828M80            99-       10000000            99-       10000000
 3319      912828M80            99-       10000000            99-       10000000
 3320      912828M80            99-       10000000            99-       10000000
 3321      912828M80            99-       10000000            99-       10000000
 3322      912828M80            99-       10000000            99-       10000000
 3323      912828M80            99-       10000000            99-       10000000
 3324      912828M80            99-       10000000            99-       10000000
 3325      912828M80            99-       10000000            99-       10000000
 3326      912828M80            99-       10000000            99-       10000000
 3327      912828M80            99-       10000000            99-       10000000
 3328      912828M80            99-       10000000          100-0       10000000
 3329      912828M80            99-       10000000          100-0       10000000
 3330      912828M80            99-       10000000          100-0       10000000
 3331      912828M80          100-0       10000000          100-0       10000000
 3332      912828M80          100-0       10000000          100-0       10000000
 3333      912828M80          100-0       10000000          100-0       10000000
 3334      912828M80          100-0       10000000          100-0       10000000
 3335      912828M80          100-0       10000000          100-0       10000000
 3336      912828M80          100-0       10000000          100-0       10000000
 3337      912828M80          100-0       10000000          100-0       10000000
 3338      912828M80          100-0       10000000          100-0       10000000
 3339      912828M80          100-0       10000000          100-0       10000000
 3340      912828M80          100-0       10000000          100-0       10000000
 3341      912828M80          100-0       10000000          100-0       10000000
 3342      912828M80          100-0       10000000          100-0       10000000
 3343      912828M80          100-0       10000000          100-0       10000000
 3344      912828M80          100-0       10000000          100-0       10000000
 3345      912828M80          100-0       10000000          100-0       10000000
 3346      912828M80          100-0       10000000          100-0       10000000
 3347      912828M80          100-0       10000000          100-0       10000000
 3348      912828M80          100-0       10000000          100-0       10000000
 3349      912828M80          100-0       10000000          100-0       10000000
 3350      912828M80          100-0       10000000          100-0       10000000
 3351      912828M80          100-0       10000000          100-0       10000000
 3352      912828M80          100-0       10000000          100-0       10000000
 3353      912828M80          100-0       10000000          100-0       10000000
 3354      912828M80          100-0       10000000          100-0       10000000
 3355      912828M80          100-0       10000000          100-0       10000000
 3356      912828M80          100-0       10000000          100-0       10000000
 3357      912828M80          100-0       10000000          100-0       10000000
 3358      912828M80          100-0       10000000          100-0       10000000
 3359      912828M80          100-0       10000000          100-0       10000000
 3360      912828M80          100-0       10000000          100-0       10000000
 3361      912828M80          100-0       10000000          100-0       10000000
 3362      912828M80          100-0       10000000          100-0       10000000
 3363      912828M80          100-0       10000000          100-0       10000000
 3364      912828M80          100-0       10000000          100-0       10000000
 3365      912828M80          100-0       10000000          100-0       10000000
 3366      912828M80          100-0       10000000          100-0       10000000
 3367      912828M80          100-0       10000000          100-0       10000000
 3368      912828M80          100-0       10000000          100-0       10000000
 3369      912828M80          100-0       10000000          100-0       10000000
 3370      912828M80          100-0       10000000          100-0       10000000
 3371      912828M80          100-0       10000000          100-0       10000000
 3372      912828M80          100-0       10000000          100-0       10000000
 3373      912828M80          100-0       10000000          100-0       10000000
 3374      912828M80          100-0       10000000          100-0       10000000
 3375      912828M80          100-0       10000000          100-0       10000000
 3376      912828M80          100-0       10000000          100-0       10000000
 3377      912828M80          100-0       10000000          100-0       10000000
 3378      912828M80          100-0       10000000          100-0       10000000
 3379      912828M80          100-0       10000000          100-0       10000000
 3380      912828M80          100-0       10000000          100-0       10000000
 3381      912828M80          100-0       10000000          100-0       10000000
 3382      912828M80          100-0       10000000          100-0       10000000
 3383      912828M80          100-0       10000000          100-0       10000000
 3384      912828M80          100-0       10000000          100-0       10000000
 3385      912828M80          100-0       10000000          100-0       10000000
 3386      912828M80          100-0       10000000          100-0       10000000
 3387      912828M80          100-0       10000000          100-0       10000000
 3388      912828M80          100-0       10000000          100-0       10000000
 3389      912828M80          100-0       10000000          100-0       10000000
 3390      912828M80          100-0       10000000          100-0       10000000
 3391      912828M80          100-0       10000000          100-0       10000000
 3392      912828M80          100-0       10000000          100-0       10000000
 3393      912828M80          100-0       10000000          100-0       10000000
 3394      912828M80          100-0       10000000          100-0       10000000
 3395      912828M80          100-0       10000000          100-0       10000000
 3396      912828M80          100-0       10000000          100-0       10000000
 3397      912828M80          100-0       10000000          100-0       10000000
 3398      912828M80          100-0       10000000          100-0       10000000
 3399      912828M80          100-0       10000000          100-0       10000000
 3400      912828M80          100-0       10000000          100-0       10000000
 3401      912828M80          100-0       10000000          100-0       10000000
 3402      912828M80          100-0       10000000          100-0       10000000
 3403      912828M80          100-0       10000000          100-0       10000000
 3404      912828M80          100-0       10000000          100-0       10000000
 3405      912828M80          100-0       10000000          100-0       10000000
 3406      912828M80          100-0       10000000          100-0       10000000
 3407      912828M80          100-0       10000000          100-0       10000000
 3408      912828M80          100-0       10000000           100-       10000000
 3409      912828M80          100-0       10000000           100-       10000000
 3410      912828M80          100-0       10000000           100-       10000000
 3411      912828M80           100-       10000000           100-       10000000
 3412      912828M80           100-       10000000           100-       10000000
 3413      912828M80           100-       10000000           100-       10000000
 3414      912828M80           100-       10000000           100-       10000000
 3415      912828M80           100-       10000000           100-       10000000
 3416      912828M80           100-       10000000           100-       10000000
 3417      912828M80           100-       10000000           100-       10000000
 3418      912828M80           100-       10000000           100-       10000000
 3419      912828M80           100-       10000000           100-       10000000
 3420      912828M80           100-       10000000           100-       10000000
 3421      912828M80           100-       10000000           100-       10000000
 3422      912828M80           100-       10000000           100-       10000000
 3423      912828M80           100-       10000000           100-       10000000
 3424      912828M80           100-       10000000           100-       10000000
 3425      912828M80           100-       10000000           100-       10000000
 3426      912828M80           100-       10000000           100-       10000000
 3427      912828M80           100-       10000000           100-       10000000
 3428      912828M80           100-       10000000           100-       10000000
 3429      912828M80           100-       10000000           100-       10000000
 3430      912828M80           100-       10000000           100-       10000000
 3431      912828M80           100-       10000000           100-       10000000
 3432      912828M80           100-       10000000           100-       10000000
 3433      912828M80           100-       10000000           100-       10000000
 3434      912828M80           100-       10000000           100-       10000000
 3435      912828M80           100-       10000000           100-       10000000
 3436      912828M80           100-       10000000           100-       10000000
 3437      912828M80           100-       10000000           100-       10000000
 3438      912828M80           100-       10000000           100-       10000000
 3439      912828M80           100-       10000000           100-       10000000
 3440      912828M80           100-       10000000           100-       10000000
 3441      912828M80           100-       10000000           100-       10000000
 3442      912828M80           100-       10000000           100-       10000000
 3443      912828M80           100-       10000000           100-       10000000
 3444      912828M80           100-       10000000           100-       10000000
 3445      912828M80           100-       10000000           100-       10000000
 3446      912828M80           100-       10000000           100-       10000000
 3447      912828M80           100-       10000000           100-       10000000
 3448      912828M80           100-       10000000           100-       10000000
 3449      912828M80           100-       10000000           100-       10000000
 3450      912828M80           100-       10000000           100-       10000000
 3451      912828M80           100-       10000000           100-       10000000
 3452      912828M80           100-       10000000           100-       10000000
 3453      912828M80           100-       10000000           100-       10000000
 3454      912828M80           100-       10000000           100-       10000000
 3455      912828M80           100-       10000000           100-       10000000
 3456      912828M80           100-       10000000           100-       10000000
 3457      912828M80           100-       10000000           100-       10000000
 3458      912828M80           100-       10000000           100-       10000000
 3459      912828M80           100-       10000000           100-       10000000
 3460      912828M80           100-       10000000           100-       10000000
 3461      912828M80           100-       10000000           100-       10000000
 3462      912828M80           100-       10000000           100-       10000000
 3463      912828M80           100-       10000000           100-       10000000
 3464      912828M80           100-       10000000           100-       10000000
 3465      912828M80           100-       10000000           100-       10000000
 3466      912828M80           100-       10000000           100-       10000000
 3467      912828M80           100-       10000000           100-       10000000
 3468      912828M80           100-       10000000           100-       10000000
 3469      912828M80           100-       10000000           100-       10000000
 3470      912828M80           100-       10000000           100-       10000000
 3471      912828M80           100-       10000000           100-       10000000
 3472      912828M80           100-       10000000           100-       10000000
 3473      912828M80           100-       10000000           100-       10000000
 3474      912828M80           100-       10000000           100-       10000000
 3475      912828M80           100-       10000000           100-       10000000
 3476      912828M80           100-       10000000           100-       10000000
 3477      912828M80           100-       10000000           100-       10000000
 3478      912828M80           100-       10000000           100-       10000000
 3479      912828M80           100-       10000000           100-       10000000
 3480      912828M80           100-       10000000           100-       10000000
 3481      912828M80           100-       10000000           100-       10000000
 3482      912828M80           100-       10000000           100-       10000000
 3483      912828M80           100-       10000000           100-       10000000
 3484      912828M80           100-       10000000           100-       10000000
 3485      912828M80           100-       10000000           100-       10000000
 3486      912828M80           100-       10000000           100-       10000000
 3487      912828M80           100-       10000000           100-       10000000
 3488      912828M80           100-       10000000           100-       10000000
 3489      912828M80           100-       10000000           100-       10000000
 3490      912828M80           100-       10000000           100-       10000000
 3491      912828M80           100-       10000000           100-       10000000
 3492      912828M80           100-       10000000           100-       10000000
 3493      912828M80           100-       10000000           100-       10000000
 3494      912828M80           100-       10000000           100-       10000000
 3495      912828M80           100-       10000000           100-       10000000
 3496      912828M80           100-       10000000           100-       10000000
 3497      912828M80           100-       10000000           100-       10000000
 3498      912828M80           100-       10000000           100-       10000000
 3499      912828M80           100-       10000000           100-       10000000
 3500      912828M80           100-       10000000           100-       10000000
 3501      912828M80           100-       10000000           100-       10000000
 3502      912828M80           100-       10000000           100-       10000000
 3503      912828M80           100-       10000000           100-       10000000
 3504      912828M80           100-       10000000           100-       10000000
 3505      912828M80           100-       10000000           100-       10000000
 3506      912828M80           100-       10000000           100-       10000000
 3507      912828M80           100-       10000000           100-       10000000
 3508      912828M80           100-       10000000           100-       10000000
 3509      912828M80           100-       10000000           100-       10000000
 3510      912828M80           100-       10000000           100-       10000000
 3511      912828M80           100-       10000000           100-       10000000
 3512      912828M80           100-       10000000           100-       10000000
 3513      912828M80           100-       10000000           100-       10000000
 3514      912828M80           100-       10000000           100-       10000000
 3515      912828M80           100-       10000000           100-       10000000
 3516      912828M80           100-       10000000           100-       10000000
 3517      912828M80           100-       10000000           100-       10000000
 3518      912828M80           100-       10000000           100-       10000000
 3519      912828M80           100-       10000000           100-       10000000
 3520      912828M80           100-       10000000           100-       10000000
 3521      912828M80           100-       10000000           100-       10000000
 3522      912828M80           100-       10000000           100-       10000000
 3523      912828M80           100-       10000000           100-       10000000
 3524      912828M80           100-       10000000           100-       10000000
 3525      912828M80           100-       10000000           100-       10000000
 3526      912828M80           100-       10000000           100-       10000000
 3527      912828M80           100-       10000000           100-       10000000
 3528      912828M80           100-       10000000           100-       10000000
 3529      912828M80           100-       10000000           100-       10000000
 3530      912828M80           100-       10000000           100-       10000000
 3531      912828M80           100-       10000000           100-       10000000
 3532      912828M80           100-       10000000           100-       10000000
 3533      912828M80           100-       10000000           100-       10000000
 3534      912828M80           100-       10000000           100-       10000000
 3535      912828M80           100-       10000000           100-       10000000
 3536      912828M80           100-       10000000           100-       10000000
 3537      912828M80           100-       10000000           100-       10000000
 3538      912828M80           100-       10000000           100-       10000000
 3539      912828M80           100-       10000000           100-       10000000
 3540      912828M80           100-       10000000           100-       10000000
 3541      912828M80           100-       10000000           100-       10000000
 3542      912828M80           100-       10000000           100-       10000000
 3543      912828M80           100-       10000000           100-       10000000
 3544      912828M80           100-       10000000           100-       10000000
 3545      912828M80           100-       10000000           100-       10000000
 3546      912828M80           100-       10000000           100-       10000000
 3547      912828M80           100-       10000000           100-       10000000
 3548      912828M80           100-       10000000           100-       10000000
 3549      912828M80           100-       10000000           100-       10000000
 3550      912828M80           100-       10000000           100-       10000000
 3551      912828M80           100-       10000000           100-       10000000
 3552      912828M80           100-       10000000           100-       10000000
 3553      912828M80           100-       10000000           100-       10000000
 3554      912828M80           100-       10000000           100-       10000000
 3555      912828M80           100-       10000000           100-       10000000
 3556      912828M80           100-       10000000           100-       10000000
 3557      912828M80           100-       10000000           100-       10000000
 3558      912828M80           100-       10000000           100-       10000000
 3559      912828M80           100-       10000000           100-       10000000
 3560      912828M80           100-       10000000           100-       10000000
 3561      912828M80           100-       10000000           100-       10000000
 3562      912828M80           100-       10000000           100-       10000000
 3563      912828M80           100-       10000000           100-       10000000
 3564      912828M80           100-       10000000           100-       10000000
 3565      912828M80           100-       10000000           100-       10000000
 3566      912828M80           100-       10000000           100-       10000000
 3567      912828M80           100-       10000000           100-       10000000
 3568      912828M80           100-       10000000           100-       10000000
